"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"2755","Shine Brightly<U+2600><U+FE0F><U+2B50><U+FE0F><ed><U+00A0><U+00BC><ed><U+00BC><U+009F><ed><U+00A0><U+00BD><ed><U+00B9><U+0082><ed><U+00A0><U+00BD><ed><U+00B3><U+0092><U+2728><ed><U+00A0><U+00BD><ed><U+00B2><U+009B><ed><U+00A0><U+00BC><ed><U+00BC><U+00BC><ed><U+00A0><U+00BC><ed><U+00BC><U+00BB> #bloom #flourish #fruition #blessed #Godisgood #shine #shinebright… https://t.co/hZPx3iXW2V",FALSE,0,NA,2017-04-18 13:01:53,FALSE,NA,"854319068698095616",NA,"<a href=""http://linkis.com"" rel=""nofollow"">Linkis: turn sharing into growth</a>","leiaycocho",0,FALSE,FALSE,NA,NA
"2756","RT @daddyxanz: update: im happy as hell and my girl is fine as fuck #blessed",FALSE,0,NA,2017-04-18 13:01:41,FALSE,NA,"854319018219630594",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","official_jr11",10,TRUE,FALSE,NA,NA
"2757","RT @kaayfire: Ladies shoot your shot, I came off so lame but hey it worked. A year and 8 months strong. <ed><U+00A0><U+00BD><ed><U+00B8><U+0098> #blessed https://t.co/B0QNSvXKtr",FALSE,0,NA,2017-04-18 13:01:29,FALSE,NA,"854318968345157632",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","naomikhamofu",732,TRUE,FALSE,NA,NA
"2758","Boarded and about ready to take off on @united . No ones been drug off the plane yet #blessed",FALSE,0,NA,2017-04-18 13:01:17,FALSE,NA,"854318920836288514",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KC_Pnut",1,FALSE,FALSE,NA,NA
"2759","#Blessed",FALSE,0,NA,2017-04-18 13:01:17,FALSE,NA,"854318918307119104",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","4the_THRILL",0,FALSE,FALSE,NA,NA
"2760","Good Morning <ed><U+00A0><U+00BC><ed><U+00BC><U+009E> and God Bless <ed><U+00A0><U+00BD><ed><U+00B9><U+008C><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE><ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE> #Blessed #Humble… https://t.co/R1j7F9jb5h",FALSE,0,NA,2017-04-18 13:01:13,FALSE,NA,"854318903446687744",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","TheHeadLioness",0,FALSE,FALSE,NA,NA
"2761","Happy kid <ed><U+00A0><U+00BD><ed><U+00B8><U+0081> #blessed",FALSE,1,NA,2017-04-18 13:00:54,FALSE,NA,"854318821477187585",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NathanaelStar",0,FALSE,FALSE,NA,NA
"2762","RT @SEAMYER: <U+2764><U+2764><U+2764><U+FE0F> #xxxvideo #blessed #delicious #sexylegs <U+2764><U+2764><U+2764> https://t.co/UmnGvVtFsp",FALSE,0,NA,2017-04-18 13:00:48,FALSE,NA,"854318798505209856",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jhoany_77",1,TRUE,FALSE,NA,NA
"2763","Just spent 10 minutes drinking coffee and watching a mama robin end a ton of worms. #vacation #blessed",FALSE,2,NA,2017-04-18 13:00:45,FALSE,NA,"854318783544143873",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","trippingandy",0,FALSE,FALSE,NA,NA
"2764","My Husband is so good. <ed><U+00A0><U+00BC><ed><U+00BC><U+00B8><ed><U+00A0><U+00BD><ed><U+00B2><U+0097>
#blessed https://t.co/8lyNNMRl9v",FALSE,0,NA,2017-04-18 13:00:40,FALSE,NA,"854318765017903104",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Freya_Law",0,FALSE,FALSE,NA,NA
"2765","Happy glo day fam <ed><U+00A0><U+00BD><ed><U+00B8><U+00A4><U+270A><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB>stay goosed up on the gooses trio<ed><U+00A0><U+00BD><ed><U+00B2><U+00AF><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5>hope the mad tings show you the work #blessed #grindtime https://t.co/qamGg6uftl",FALSE,2,NA,2017-04-18 13:00:39,FALSE,NA,"854318760727113728",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ethanlouckss",0,FALSE,FALSE,NA,NA
"2766","RT @KngHnryVIII: I always know when it's God speaking to me because he always confirms what I already believe. #blessed",FALSE,0,NA,2017-04-18 13:00:16,FALSE,NA,"854318663989694464",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","OwSusan",67,TRUE,FALSE,NA,NA
"2767","Thank God, #Blessed",FALSE,0,NA,2017-04-18 13:00:12,FALSE,NA,"854318647816409090",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sohustlen",0,FALSE,FALSE,NA,NA
"2768","#Blessed https://t.co/E3gJzME7Sy",FALSE,0,NA,2017-04-18 13:00:03,FALSE,NA,"854318607173595137",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TheBrandonAdamz",0,FALSE,FALSE,NA,NA
"2769","RT @WeidmanJess: Today, I officially got to wear the apron I've been dreaming about for a long time!! #Blessed #bestcompanyintheworld https…",FALSE,0,NA,2017-04-18 12:59:46,FALSE,NA,"854318536591855616",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","IzzyChapmanTHD",23,TRUE,FALSE,NA,NA
"2770","RT @auliicravalho: These little ones joined me today for a small impromptu, and knew ALL of the words!!! <ed><U+00A0><U+00BD><ed><U+00B8><U+0084><U+2764> #Blessed #SoAdorable <ed><U+00A0><U+00BD><ed><U+00B8><U+0098> https://…",FALSE,0,NA,2017-04-18 12:59:39,FALSE,NA,"854318507319844864",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KFleeger_01",4606,TRUE,FALSE,NA,NA
"2771","Got the last spot in my usual parking place #blessed",FALSE,0,NA,2017-04-18 12:59:32,FALSE,NA,"854318478362374144",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pigskinandlace",0,FALSE,FALSE,NA,NA
"2772","Even though I'm still figuring out how to do my eyebrows, atleast they still look decent #blessed",FALSE,2,NA,2017-04-18 12:59:31,FALSE,NA,"854318475375935489",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","swagmoneytay",0,FALSE,FALSE,NA,NA
"2773","that feeling when u dont have gigs anymore then suddenly u get booked for 3 gigs #Blessed #NewBreed",FALSE,5,NA,2017-04-18 12:59:13,FALSE,NA,"854318400272687104",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lordgelo_",0,FALSE,FALSE,NA,NA
"2774","This made my day !!!! #taruveda #lovethelove #awesome #thanks #blessed #lovewhatido https://t.co/tZgM6wl53z",FALSE,0,NA,2017-04-18 12:59:09,FALSE,NA,"854318383667396610",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","taruveda",0,FALSE,FALSE,NA,NA
"2775","RT @AsianEscoto: YOUR BOY DID IT!!! HE BEAT THE SCHOOL RECORD FOR POLE VAULT! #thankful #blessed https://t.co/XZ0XPqWeDG",FALSE,0,NA,2017-04-18 12:59:05,FALSE,NA,"854318366210838529",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ilovesheeepcats",5265,TRUE,FALSE,NA,NA
"2776","Apparently there's some drama going on in the fandom. I must be following the right ppl 'cause I haven't seen any of it. #blessed",FALSE,6,NA,2017-04-18 12:59:05,FALSE,NA,"854318365388795907",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HumanOrToaster",1,FALSE,FALSE,NA,NA
"2777","RT @_pacatpo: What else could I possibly ask for? #blessed",FALSE,0,NA,2017-04-18 12:58:57,FALSE,NA,"854318331796611073",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jeanperezh",1,TRUE,FALSE,NA,NA
"2778","RT @frances_mh: Segunda familia<U+2728> #blessed https://t.co/jqT0KdR0nT",FALSE,0,NA,2017-04-18 12:58:52,FALSE,NA,"854318310942486528",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","xnvni_",5,TRUE,FALSE,NA,NA
"2779","Sunday to Sunday I'm praying to make Monday #Blessed <ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>",FALSE,0,NA,2017-04-18 12:58:39,FALSE,NA,"854318258413068289",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Bad__Ox",0,FALSE,FALSE,NA,NA
"2780","RT @only4arrow: We get the sizzle reel and the 520 promo pics this week!!!! #Blessed #Arrow #Olicity https://t.co/6H9j0KSIxI",FALSE,0,NA,2017-04-18 12:58:24,FALSE,NA,"854318193783058434",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","stephw19xoxo",2,TRUE,FALSE,NA,NA
"2781","Thankful for life today<ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE> #Blessed",FALSE,0,NA,2017-04-18 12:58:20,FALSE,NA,"854318178268315648",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_LiClay",0,FALSE,FALSE,NA,NA
"2782","#Blessed #BestProfessorEmail https://t.co/vsFoF6chpC",FALSE,0,NA,2017-04-18 12:58:13,FALSE,NA,"854318148677402624",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","morgiie_xo",0,FALSE,FALSE,NA,NA
"2783","Thank GOD for another day #Blessed",FALSE,0,NA,2017-04-18 12:58:12,FALSE,NA,"854318141941395456",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","49_mike",0,FALSE,FALSE,NA,NA
"2784","RT @UC_Principal: We are happy to share that baby Black has arrived. Tynlee Leah Grace joined us earlier this morning. #blessed @clintonjra…",FALSE,0,NA,2017-04-18 12:58:11,FALSE,NA,"854318140150484992",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bayleehartman20",26,TRUE,FALSE,NA,NA
"2785","RT @lilnategb2: Count your blessings..!!! Blessed to see anotha 24!! #blessed<ed><U+00A0><U+00BD><ed><U+00B9><U+008C><ed><U+00A0><U+00BC><ed><U+00BF><U+00BD><ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE><ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>",FALSE,0,NA,2017-04-18 12:57:39,FALSE,NA,"854318004112424961",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bri_money_",3,TRUE,FALSE,NA,NA
"2786","RT @__dsanchez: wenoooo, hice el trabajo a última hora y saqué 100 #ok #blessed",FALSE,0,NA,2017-04-18 12:57:34,FALSE,NA,"854317983925248000",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Smilefeak",1,TRUE,FALSE,NA,NA
"2787","We get the sizzle reel and the 520 promo pics this week!!!! #Blessed #Arrow #Olicity https://t.co/6H9j0KSIxI",FALSE,3,NA,2017-04-18 12:57:31,FALSE,NA,"854317970822225920",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","only4arrow",2,FALSE,FALSE,NA,NA
"2788","mum told me to make myself an egg sandwich, i said no, 10 minutes later she brings an egg sandwich up #blessed",FALSE,1,NA,2017-04-18 12:57:19,FALSE,NA,"854317921258151936",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","xCarterrrr",0,FALSE,FALSE,NA,NA
"2789","It's not a question of your worthiness, your a Child Of God.
#TuesdayMotivation #blessed #favor",FALSE,0,NA,2017-04-18 12:57:19,FALSE,NA,"854317919588814848",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pastorcapitolin",0,FALSE,FALSE,NA,NA
"2790","RT @WilliamLewis05: #Blessed <U+2764> https://t.co/sRrfGnssY0",FALSE,0,NA,2017-04-18 12:57:11,FALSE,NA,"854317888567746560",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","neemias751",2,TRUE,FALSE,NA,NA
"2791","Good morning...#Blessed <ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC><ed><U+00A0><U+00BD><ed><U+00B9><U+008C><ed><U+00A0><U+00BC><ed><U+00BF><U+00BD>",FALSE,0,NA,2017-04-18 12:57:08,FALSE,NA,"854317874596458496",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LidHead23",0,FALSE,FALSE,NA,NA
