"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"30","Congress acted to preserve the #Veterans Choice Program, which helps vets access quality health care close to home.… https://t.co/KOTic0t1Oo",FALSE,1546,NA,2017-04-09 17:08:37,TRUE,NA,"851119670778351616",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SpeakerRyan",330,FALSE,FALSE,NA,NA
"31","Justice Neil Gorsuch is a thoughtful jurist who has the utmost respect for the rule of law. https://t.co/LPuCwZLNFi",FALSE,2734,NA,2017-04-08 22:36:29,FALSE,NA,"850839793755979777",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SpeakerRyan",386,FALSE,FALSE,NA,NA
"32","We must #repealANDreplace #Obamacare to ensure that Americans have a choice when it comes to their health care.",FALSE,478,"SpeakerRyan",2017-04-08 20:39:08,FALSE,"850782676428763141","850810261095186432","18916432","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SpeakerRyan",101,FALSE,FALSE,NA,NA
"33","Five Iowa counties will now be left with just two health insurers, while the rest will only have one option. This is unacceptable.",FALSE,672,"SpeakerRyan",2017-04-08 18:49:31,FALSE,"850721655748001792","850782676428763141","18916432","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SpeakerRyan",202,FALSE,FALSE,NA,NA
"34","With another insurer leaving the Iowa insurance market, more Americans will be left without a choice when it comes… https://t.co/a5qYcU36tt",FALSE,1183,NA,2017-04-08 14:47:03,TRUE,NA,"850721655748001792",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SpeakerRyan",515,FALSE,FALSE,NA,NA
"35","Congratulations, Judge Gorsuch, on your confirmation as Associate Justice of the United States Supreme Court. https://t.co/YY5efAxMHq",FALSE,5679,NA,2017-04-07 16:00:53,FALSE,NA,"850377851920674817",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","SpeakerRyan",1024,FALSE,FALSE,NA,NA
"36","This action in Syria was appropriate and just.

My full statement: https://t.co/oIlOT65zTC",FALSE,6037,NA,2017-04-07 02:36:08,FALSE,NA,"850175327582265345",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SpeakerRyan",2165,FALSE,FALSE,NA,NA
"37","Congress has now sent the @WhiteHouse 13 Congressional Review Acts, furthering our efforts to reverse Obama-era ove… https://t.co/WuTK0dlpXa",FALSE,773,NA,2017-04-06 19:43:07,TRUE,NA,"850071390220931073",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","SpeakerRyan",191,FALSE,FALSE,NA,NA
"38","This promise to improve health care is too important and the consequences are too dire for American families. https://t.co/QHOC6IVTRU",FALSE,618,NA,2017-04-06 17:29:26,FALSE,NA,"850037748929114112",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SpeakerRyan",99,FALSE,FALSE,NA,NA
"39","Insurers are leaving #Obamacare left and right, leaving many people with only one option. That's not a choice. That… https://t.co/lBq2FBSaFa",FALSE,889,NA,2017-04-06 16:37:26,TRUE,NA,"850024660985012225",NA,"<a href=""http://snappytv.com"" rel=""nofollow"">SnappyTV.com</a>","SpeakerRyan",217,FALSE,FALSE,NA,NA
"40","This has been a productive week in the House as we continue our efforts to #repealANDreplace #Obamacare. https://t.co/QHOC6IVTRU",FALSE,336,NA,2017-04-06 14:58:38,FALSE,NA,"849999797381738497",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SpeakerRyan",68,FALSE,FALSE,NA,NA
"41","We have made real progress in our efforts to #RepealAndReplace Obamacare. https://t.co/tw1NbzARn3",FALSE,744,NA,2017-04-06 13:56:38,FALSE,NA,"849984193975037953",NA,"<a href=""http://snappytv.com"" rel=""nofollow"">SnappyTV.com</a>","SpeakerRyan",152,FALSE,FALSE,NA,NA
"42","LIVE <U+2192> my weekly press conference. https://t.co/pb3gSTI2ic",FALSE,116,NA,2017-04-06 13:51:40,FALSE,NA,"849982942256521217",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SpeakerRyan",23,FALSE,FALSE,NA,NA
"43","My statement on Chairman Nunes: https://t.co/0ZEtdeQ39Z https://t.co/8m8BOCDs0G",FALSE,534,NA,2017-04-06 13:46:30,FALSE,NA,"849981643095977992",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","SpeakerRyan",375,FALSE,FALSE,NA,NA
