year,sex,educ,attend,reltrad,income,race,partyid,abany,abnomore,abrape,abdefect,homosex,owngun,gunlaw
1972,1,13,3,3,NA,2,1,NA,1,1,1,NA,NA,2
1972,2,8,5,3,NA,2,0,NA,2,1,2,NA,NA,1
1972,2,9,3,3,NA,2,0,NA,2,1,2,NA,NA,1
1972,2,13,7,3,NA,2,0,NA,2,1,1,NA,NA,1
1972,2,16,5,3,NA,2,0,NA,1,1,1,NA,NA,1
1972,2,11,7,3,NA,2,0,NA,2,2,2,NA,NA,1
1972,1,4,8,3,NA,2,0,NA,2,1,2,NA,NA,1
1972,1,14,3,3,NA,2,7,NA,2,2,2,NA,NA,1
1972,1,7,7,3,NA,2,1,NA,2,2,2,NA,NA,2
1972,1,10,8,3,NA,2,0,NA,2,2,1,NA,NA,2
1972,1,6,1,4,NA,1,1,NA,2,1,1,NA,NA,2
1972,1,8,1,2,NA,1,1,NA,2,1,1,NA,NA,1
1972,1,7,8,4,NA,1,1,NA,2,2,2,NA,NA,1
1972,2,8,8,2,NA,1,1,NA,2,1,1,NA,NA,1
1972,2,9,5,2,NA,1,1,NA,1,1,1,NA,NA,1
1972,2,12,1,2,NA,1,3,NA,1,1,1,NA,NA,1
1972,2,12,4,2,NA,1,5,NA,1,1,1,NA,NA,1
1972,2,8,6,1,NA,1,6,NA,2,2,2,NA,NA,2
1972,2,11,7,1,NA,1,5,NA,2,NA,NA,NA,NA,1
1972,2,8,3,3,NA,1,1,NA,2,1,1,NA,NA,1
1972,1,17,4,2,NA,1,6,NA,2,2,1,NA,NA,2
1972,1,4,4,3,NA,1,6,NA,2,2,1,NA,NA,1
1972,1,2,6,1,NA,1,5,NA,2,2,1,NA,NA,1
1972,1,11,7,1,NA,1,6,NA,2,1,1,NA,NA,1
1972,1,12,0,7,NA,1,2,NA,1,1,1,NA,NA,1
1972,2,12,3,4,NA,1,2,NA,2,1,1,NA,NA,1
1972,1,11,7,4,NA,1,0,NA,2,2,1,NA,NA,1
1972,2,17,7,4,NA,1,1,NA,2,1,1,NA,NA,1
1972,2,7,8,4,NA,1,6,NA,2,1,1,NA,NA,1
1972,2,12,2,4,NA,1,1,NA,2,1,1,NA,NA,1
1972,1,10,4,1,NA,1,0,NA,2,1,1,NA,NA,2
1972,1,12,7,4,NA,1,1,NA,2,1,1,NA,NA,2
1972,1,12,7,2,NA,1,1,NA,2,1,2,NA,NA,2
1972,1,9,6,2,NA,1,3,NA,2,1,1,NA,NA,2
1972,2,10,5,2,NA,1,5,NA,2,2,2,NA,NA,1
1972,2,12,7,4,NA,1,1,NA,2,1,1,NA,NA,1
1972,1,12,4,2,NA,1,2,NA,2,1,2,NA,NA,2
1972,2,9,8,4,NA,1,1,NA,1,1,1,NA,NA,1
1972,1,14,2,4,NA,1,3,NA,NA,NA,1,NA,NA,NA
1972,2,12,3,2,NA,1,4,NA,1,1,1,NA,NA,2
1972,2,11,0,2,NA,1,5,NA,1,1,1,NA,NA,2
1972,2,12,7,2,NA,1,1,NA,2,1,1,NA,NA,1
1972,1,11,7,7,NA,1,1,NA,2,2,NA,NA,NA,1
1972,1,8,7,2,NA,1,4,NA,2,NA,1,NA,NA,2
1972,2,16,1,7,NA,1,2,NA,1,1,1,NA,NA,1
1972,2,12,0,2,NA,1,1,NA,2,1,1,NA,NA,1
1972,1,7,7,2,NA,1,1,NA,1,1,1,NA,NA,1
1972,1,15,8,1,NA,1,5,NA,2,2,1,NA,NA,1
1972,1,12,8,4,NA,1,0,NA,1,1,1,NA,NA,1
1972,2,9,0,NA,NA,1,1,NA,1,1,1,NA,NA,2
1972,2,12,4,1,NA,1,1,NA,2,1,1,NA,NA,2
1972,1,9,0,7,NA,1,3,NA,1,NA,1,NA,NA,2
1972,1,12,2,2,NA,1,3,NA,1,1,1,NA,NA,1
1972,1,15,7,4,NA,1,1,NA,1,1,1,NA,NA,1
1972,2,11,1,2,NA,1,1,NA,2,1,1,NA,NA,1
1972,1,10,4,2,NA,1,0,NA,1,1,1,NA,NA,1
1972,1,13,2,3,NA,2,0,NA,1,1,1,NA,NA,1
1972,2,15,3,2,NA,2,2,NA,1,1,1,NA,NA,1
1972,2,12,5,3,NA,2,0,NA,2,1,1,NA,NA,NA
1972,2,14,4,1,NA,2,1,NA,1,1,1,NA,NA,1
1972,2,12,3,3,NA,2,0,NA,2,NA,1,NA,NA,2
1972,1,12,2,3,NA,2,2,NA,1,1,1,NA,NA,2
1972,1,13,7,3,NA,2,0,NA,NA,NA,NA,NA,NA,1
1972,1,14,2,3,NA,2,0,NA,1,1,1,NA,NA,1
1972,1,12,4,3,NA,2,0,NA,2,NA,2,NA,NA,1
1972,2,8,7,4,NA,1,0,NA,1,NA,NA,NA,NA,1
1972,2,12,7,4,NA,1,0,NA,2,2,2,NA,NA,1
1972,2,8,7,4,NA,1,0,NA,2,2,NA,NA,NA,1
1972,1,12,7,4,NA,1,1,NA,NA,NA,NA,NA,NA,NA
1972,2,12,NA,4,NA,1,7,NA,2,2,2,NA,NA,1
1972,1,4,7,4,NA,1,1,NA,1,1,1,NA,NA,1
1972,2,12,3,4,NA,1,0,NA,2,1,1,NA,NA,1
1972,1,9,2,4,NA,1,1,NA,1,2,2,NA,NA,1
1972,1,12,0,6,NA,1,0,NA,1,NA,1,NA,NA,1
1972,2,7,2,7,NA,1,1,NA,NA,1,1,NA,NA,1
1972,2,6,1,7,NA,1,0,NA,2,1,1,NA,NA,1
1972,2,5,5,3,NA,1,4,NA,2,2,1,NA,NA,1
1972,2,5,4,2,NA,1,2,NA,2,2,2,NA,NA,2
1972,1,12,6,1,NA,1,1,NA,2,NA,1,NA,NA,2
1972,1,12,1,1,NA,1,0,NA,2,1,1,NA,NA,2
1972,1,12,0,1,NA,1,2,NA,2,1,NA,NA,NA,2
1972,2,9,5,2,NA,1,5,NA,2,NA,2,NA,NA,2
1972,2,12,7,2,NA,1,1,NA,NA,1,1,NA,NA,1
1972,2,10,7,2,NA,1,1,NA,2,NA,1,NA,NA,2
1972,2,12,4,4,NA,1,7,NA,2,1,2,NA,NA,1
1972,1,8,7,2,NA,1,1,NA,2,NA,NA,NA,NA,1
1972,1,8,3,2,NA,1,7,NA,2,2,2,NA,NA,2
1972,1,11,6,2,NA,1,5,NA,2,NA,1,NA,NA,1
1972,2,12,4,1,NA,1,5,NA,2,1,1,NA,NA,1
1972,1,11,7,2,NA,1,5,NA,1,1,1,NA,NA,2
1972,1,12,4,2,NA,1,6,NA,2,1,1,NA,NA,1
1972,2,12,7,2,NA,1,6,NA,NA,1,NA,NA,NA,1
1972,2,11,8,2,NA,1,6,NA,2,1,1,NA,NA,1
1972,1,19,3,5,NA,1,7,NA,1,1,1,NA,NA,1
1972,1,16,6,4,NA,1,4,NA,2,1,1,NA,NA,1
1972,2,12,7,4,NA,1,5,NA,2,2,NA,NA,NA,1
1972,1,12,7,4,NA,1,2,NA,2,2,1,NA,NA,2
1972,2,12,0,1,NA,1,3,NA,2,1,1,NA,NA,1
1972,1,11,7,1,NA,1,3,NA,2,2,2,NA,NA,1
1972,2,12,8,1,NA,1,6,NA,2,2,1,NA,NA,2
1972,1,16,1,2,NA,1,2,NA,1,1,1,NA,NA,1
1972,2,11,1,1,NA,1,3,NA,2,2,1,NA,NA,1
1972,2,12,6,1,NA,1,1,NA,1,1,1,NA,NA,1
1972,2,12,7,2,NA,1,5,NA,1,1,1,NA,NA,1
1972,1,7,7,4,NA,1,1,NA,2,1,1,NA,NA,1
1972,2,12,4,2,NA,1,1,NA,2,1,2,NA,NA,1
1972,2,10,3,2,NA,1,1,NA,2,2,2,NA,NA,1
1972,1,14,1,4,NA,1,0,NA,2,1,1,NA,NA,1
1972,2,10,6,1,NA,1,5,NA,1,1,1,NA,NA,1
1972,2,9,7,1,NA,1,0,NA,1,NA,1,NA,NA,1
1972,1,8,1,2,NA,1,0,NA,2,2,1,NA,NA,NA
1972,1,8,0,2,NA,1,1,NA,2,1,1,NA,NA,1
1972,1,17,3,2,NA,1,5,NA,1,1,1,NA,NA,2
1972,2,16,7,4,NA,1,0,NA,2,2,2,NA,NA,1
1972,2,12,4,2,NA,1,2,NA,2,1,1,NA,NA,1
1972,2,15,7,2,NA,1,4,NA,2,1,NA,NA,NA,1
1972,1,12,5,2,NA,1,5,NA,2,1,1,NA,NA,2
1972,1,12,3,4,NA,1,1,NA,2,1,1,NA,NA,2
1972,1,12,4,4,NA,1,1,NA,1,1,1,NA,NA,1
1972,1,15,2,2,NA,1,1,NA,2,1,1,NA,NA,1
1972,1,12,5,2,NA,1,1,NA,2,1,1,NA,NA,1
1972,2,13,3,2,NA,1,7,NA,2,2,1,NA,NA,2
1972,2,13,3,7,NA,1,3,NA,2,2,2,NA,NA,2
1972,1,12,2,4,NA,1,1,NA,1,1,1,NA,NA,2
1972,2,14,7,4,NA,1,2,NA,2,2,2,NA,NA,1
1972,2,12,7,2,NA,1,1,NA,2,1,1,NA,NA,2
1972,2,11,7,2,NA,1,5,NA,2,1,1,NA,NA,1
1972,1,16,1,6,NA,1,1,NA,2,1,1,NA,NA,2
1972,1,12,2,2,NA,1,1,NA,1,1,1,NA,NA,2
1972,1,12,5,2,NA,1,4,NA,2,1,1,NA,NA,2
1972,2,12,7,2,NA,1,1,NA,2,1,1,NA,NA,2
1972,2,16,7,2,NA,1,4,NA,1,1,1,NA,NA,1
1972,1,12,7,2,NA,1,5,NA,1,1,1,NA,NA,2
1972,1,6,1,2,NA,1,0,NA,2,1,1,NA,NA,2
1972,1,8,0,NA,NA,1,5,NA,1,1,1,NA,NA,2
1972,2,12,7,1,NA,1,5,NA,1,1,1,NA,NA,1
1972,1,10,0,2,NA,1,5,NA,2,2,2,NA,NA,1
1972,2,11,2,2,NA,1,2,NA,2,1,1,NA,NA,1
1972,2,8,0,2,NA,1,5,NA,2,NA,2,NA,NA,1
1972,2,8,0,1,NA,1,1,NA,2,NA,2,NA,NA,1
1972,1,13,7,4,NA,1,0,NA,2,1,1,NA,NA,1
1972,2,12,7,4,NA,1,5,NA,2,1,1,NA,NA,1
1972,1,13,7,4,NA,1,1,NA,2,1,1,NA,NA,1
1972,2,13,3,2,NA,1,4,NA,1,1,1,NA,NA,1
1972,2,12,4,4,NA,1,0,NA,2,1,2,NA,NA,1
1972,1,14,3,2,NA,1,4,NA,1,1,1,NA,NA,1
1972,1,16,3,5,NA,1,1,NA,1,1,1,NA,NA,1
1972,1,14,3,4,NA,1,6,NA,2,1,1,NA,NA,1
1972,2,12,7,4,NA,1,3,NA,1,1,1,NA,NA,1
1972,1,12,3,4,NA,1,3,NA,1,1,1,NA,NA,2
1972,2,12,5,4,NA,1,1,NA,1,1,1,NA,NA,1
1972,2,12,1,4,NA,1,1,NA,2,1,2,NA,NA,1
1972,1,10,7,4,NA,1,0,NA,2,2,2,NA,NA,1
1972,2,13,3,4,NA,1,1,NA,1,1,1,NA,NA,1
1972,2,14,6,4,NA,1,5,NA,2,1,NA,NA,NA,1
1972,1,14,7,4,NA,1,3,NA,2,1,1,NA,NA,1
1972,1,12,0,4,NA,1,4,NA,2,1,1,NA,NA,1
1972,2,8,7,4,NA,1,0,NA,2,2,2,NA,NA,2
1972,2,12,7,4,NA,1,5,NA,2,2,2,NA,NA,1
1972,2,12,6,2,NA,1,4,NA,1,1,1,NA,NA,2
1972,1,10,7,4,NA,1,4,NA,2,1,1,NA,NA,1
1972,2,14,6,1,NA,1,1,NA,2,1,1,NA,NA,2
1972,1,7,7,4,NA,1,3,NA,2,2,1,NA,NA,1
1972,1,12,7,1,NA,1,6,NA,1,1,1,NA,NA,2
1972,1,12,6,2,NA,1,2,NA,1,1,1,NA,NA,2
1972,2,13,7,1,NA,1,3,NA,2,1,1,NA,NA,2
1972,2,9,7,1,NA,1,1,NA,2,1,1,NA,NA,2
1972,2,13,7,2,NA,1,0,NA,2,1,1,NA,NA,2
1972,2,7,2,1,NA,1,1,NA,1,1,1,NA,NA,2
1972,1,13,6,1,NA,1,2,NA,1,1,1,NA,NA,2
1972,2,5,0,1,NA,1,1,NA,1,1,1,NA,NA,NA
1972,1,11,8,1,NA,1,4,NA,2,1,1,NA,NA,NA
1972,1,12,1,2,NA,1,3,NA,1,1,1,NA,NA,2
1972,1,8,7,2,NA,1,0,NA,2,1,1,NA,NA,2
1972,1,12,4,1,NA,1,1,NA,2,2,2,NA,NA,2
1972,1,7,7,2,NA,1,6,NA,2,2,2,NA,NA,1
1972,2,8,3,1,NA,1,0,NA,2,1,1,NA,NA,1
1972,2,8,6,1,NA,1,0,NA,2,2,1,NA,NA,2
1972,2,6,7,1,NA,1,5,NA,2,2,NA,NA,NA,2
1972,2,10,7,1,NA,1,0,NA,1,1,1,NA,NA,1
1972,2,12,7,2,NA,1,3,NA,1,2,1,NA,NA,1
1972,2,12,7,2,NA,1,6,NA,2,1,1,NA,NA,1
1972,1,8,6,2,NA,1,4,NA,NA,1,1,NA,NA,1
1972,1,7,3,2,NA,1,5,NA,1,1,1,NA,NA,2
1972,1,16,3,2,NA,1,4,NA,1,1,1,NA,NA,1
1972,2,10,7,2,NA,1,5,NA,2,NA,1,NA,NA,1
1972,1,8,7,2,NA,1,6,NA,2,1,1,NA,NA,1
1972,2,12,6,2,NA,1,6,NA,2,2,2,NA,NA,2
1972,1,8,6,2,NA,1,2,NA,2,1,1,NA,NA,1
1972,2,12,4,2,NA,1,5,NA,2,1,2,NA,NA,1
1972,1,8,3,2,NA,1,0,NA,2,1,1,NA,NA,2
1972,2,12,7,2,NA,1,0,NA,2,1,1,NA,NA,2
1972,1,8,7,2,NA,1,0,NA,2,1,1,NA,NA,2
1972,1,12,7,2,NA,1,7,NA,2,NA,1,NA,NA,2
1972,1,12,7,2,NA,1,3,NA,2,1,1,NA,NA,1
1972,1,16,2,4,NA,1,4,NA,2,1,1,NA,NA,1
1972,2,12,7,4,NA,1,6,NA,2,1,2,NA,NA,1
1972,1,14,7,4,NA,1,3,NA,2,1,1,NA,NA,2
1972,2,12,6,4,NA,1,3,NA,2,1,1,NA,NA,1
1972,2,12,7,1,NA,1,6,NA,2,2,1,NA,NA,1
1972,2,12,7,4,NA,1,1,NA,2,2,2,NA,NA,1
1972,1,12,2,2,NA,1,4,NA,1,1,2,NA,NA,1
1972,1,12,0,1,NA,1,2,NA,2,1,1,NA,NA,1
1972,1,16,0,7,NA,1,5,NA,1,1,1,NA,NA,1
1972,2,11,0,1,NA,1,2,NA,2,2,1,NA,NA,1
1972,1,15,6,1,NA,1,1,NA,1,1,1,NA,NA,1
1972,2,12,3,6,NA,1,3,NA,1,1,1,NA,NA,1
1972,2,11,5,1,NA,1,5,NA,2,1,1,NA,NA,1
1972,1,13,3,2,NA,1,3,NA,2,2,1,NA,NA,2
1972,2,12,5,2,NA,1,1,NA,1,1,1,NA,NA,1
1972,1,13,3,4,NA,1,1,NA,2,NA,NA,NA,NA,1
1972,1,13,3,2,NA,1,1,NA,1,1,1,NA,NA,2
1972,2,8,8,1,NA,1,6,NA,2,NA,2,NA,NA,1
1972,2,9,7,1,NA,1,0,NA,1,1,1,NA,NA,1
1972,2,14,8,1,NA,1,5,NA,2,NA,NA,NA,NA,1
1972,2,8,8,1,NA,1,7,NA,2,2,2,NA,NA,NA
1972,2,8,8,1,NA,1,3,NA,2,NA,1,NA,NA,1
1972,1,11,3,2,NA,1,1,NA,2,2,2,NA,NA,2
1972,1,11,3,2,NA,1,0,NA,2,2,2,NA,NA,1
1972,2,8,7,1,NA,1,1,NA,2,2,1,NA,NA,1
1972,2,12,8,1,NA,1,3,NA,2,2,1,NA,NA,1
1972,2,9,2,1,NA,1,5,NA,2,2,2,NA,NA,NA
1972,2,11,6,1,NA,1,1,NA,2,2,2,NA,NA,2
1972,1,9,4,1,NA,1,5,NA,2,2,2,NA,NA,1
1972,1,8,6,4,NA,1,1,NA,2,2,2,NA,NA,2
1972,1,9,7,1,NA,1,1,NA,2,2,2,NA,NA,2
1972,1,12,0,7,NA,1,4,NA,1,1,1,NA,NA,2
1972,2,9,7,2,NA,1,1,NA,2,2,1,NA,NA,1
1972,2,8,7,2,NA,1,6,NA,2,2,2,NA,NA,1
1972,2,12,7,4,NA,1,0,NA,2,1,1,NA,NA,1
1972,2,8,7,4,NA,1,5,NA,1,1,1,NA,NA,1
1972,1,8,7,4,NA,1,2,NA,2,NA,2,NA,NA,2
1972,1,16,7,4,NA,1,4,NA,2,2,2,NA,NA,1
1972,1,13,7,4,NA,1,1,NA,2,1,1,NA,NA,1
1972,2,16,0,2,NA,1,6,NA,1,1,1,NA,NA,NA
1972,2,15,7,4,NA,1,1,NA,2,2,1,NA,NA,1
1972,2,13,5,2,NA,1,2,NA,2,1,1,NA,NA,1
1972,2,10,7,2,NA,1,1,NA,2,1,1,NA,NA,1
1972,1,10,4,2,NA,1,3,NA,2,1,1,NA,NA,1
1972,1,12,6,2,NA,1,0,NA,1,1,1,NA,NA,2
1972,1,16,7,1,NA,1,5,NA,2,1,1,NA,NA,1
1972,1,10,3,2,NA,1,1,NA,1,1,1,NA,NA,2
1972,2,8,3,2,NA,1,1,NA,2,1,NA,NA,NA,NA
1972,1,12,0,6,NA,1,4,NA,1,1,1,NA,NA,2
1972,2,12,7,2,NA,1,0,NA,1,1,1,NA,NA,1
1972,2,14,4,4,NA,1,2,NA,2,1,1,NA,NA,1
1972,1,12,1,4,NA,3,1,NA,2,2,1,NA,NA,2
1972,1,16,7,4,NA,1,4,NA,2,2,2,NA,NA,2
1972,2,12,0,7,NA,1,5,NA,1,1,1,NA,NA,2
1972,1,12,1,4,NA,3,4,NA,2,1,1,NA,NA,1
1972,2,12,6,1,NA,1,1,NA,1,2,2,NA,NA,1
1972,2,8,1,2,NA,1,1,NA,2,1,1,NA,NA,2
1972,2,9,1,1,NA,1,6,NA,2,1,1,NA,NA,1
1972,1,13,7,4,NA,1,1,NA,2,2,2,NA,NA,2
1972,1,9,1,2,NA,1,5,NA,2,1,1,NA,NA,1
1972,1,12,4,2,NA,1,5,NA,1,1,1,NA,NA,2
1972,1,11,7,4,NA,1,1,NA,2,1,1,NA,NA,1
1972,2,12,4,2,NA,1,1,NA,2,1,1,NA,NA,1
1972,1,10,5,2,NA,1,3,NA,1,1,1,NA,NA,1
1972,1,9,1,NA,NA,1,5,NA,2,NA,1,NA,NA,1
1972,2,10,2,2,NA,1,5,NA,2,1,1,NA,NA,1
1972,2,8,2,1,NA,1,6,NA,2,1,1,NA,NA,1
1972,2,10,2,2,NA,1,6,NA,2,1,1,NA,NA,1
1972,1,12,2,4,NA,1,5,NA,2,2,1,NA,NA,1
1972,2,10,4,1,NA,1,3,NA,2,1,NA,NA,NA,1
1972,2,8,1,1,NA,1,7,NA,2,1,1,NA,NA,1
1972,1,18,2,7,NA,1,7,NA,1,1,1,NA,NA,1
1972,2,12,3,1,NA,1,0,NA,2,1,1,NA,NA,1
1972,2,5,5,2,NA,1,3,NA,2,1,1,NA,NA,1
1972,1,9,1,1,NA,1,1,NA,1,1,1,NA,NA,1
1972,1,9,0,1,NA,1,3,NA,2,1,1,NA,NA,2
1972,1,8,7,1,NA,1,1,NA,2,1,1,NA,NA,1
1972,1,11,7,2,NA,1,2,NA,NA,NA,NA,NA,NA,2
1972,2,12,6,3,NA,2,1,NA,1,1,1,NA,NA,1
1972,2,16,7,3,NA,2,3,NA,1,1,1,NA,NA,1
1972,1,14,1,2,NA,2,3,NA,1,1,1,NA,NA,2
1972,2,12,3,3,NA,2,1,NA,1,1,1,NA,NA,1
1972,1,12,0,7,NA,2,2,NA,1,1,1,NA,NA,1
1972,2,12,7,3,NA,2,1,NA,1,1,1,NA,NA,1
1972,1,12,3,3,NA,2,1,NA,1,1,1,NA,NA,1
1972,1,8,1,7,NA,2,0,NA,2,1,2,NA,NA,2
1972,1,15,1,7,NA,2,7,NA,2,1,1,NA,NA,1
1972,2,12,7,1,NA,3,1,NA,2,NA,1,NA,NA,1
1972,2,12,7,4,NA,2,3,NA,1,1,1,NA,NA,1
1972,1,12,3,3,NA,2,0,NA,1,1,1,NA,NA,1
1972,1,12,3,4,NA,2,0,NA,1,1,1,NA,NA,NA
1972,1,13,7,4,NA,2,0,NA,NA,1,1,NA,NA,1
1972,1,9,0,6,NA,2,0,NA,1,1,1,NA,NA,2
1972,2,16,1,NA,NA,1,1,NA,1,1,1,NA,NA,1
1972,2,12,5,3,NA,2,1,NA,1,1,1,NA,NA,1
1972,1,19,2,7,NA,1,1,NA,1,1,1,NA,NA,1
1972,2,14,0,5,NA,1,1,NA,1,1,1,NA,NA,1
1972,2,11,2,6,NA,1,0,NA,1,1,1,NA,NA,1
1972,2,15,2,5,NA,1,3,NA,1,1,1,NA,NA,1
1972,1,15,0,7,NA,1,2,NA,1,1,1,NA,NA,1
1972,1,19,0,7,NA,1,0,NA,1,1,1,NA,NA,1
1972,1,16,4,2,NA,1,5,NA,NA,1,1,NA,NA,1
1972,2,16,7,4,NA,1,1,NA,2,NA,2,NA,NA,1
1972,2,13,3,5,NA,1,2,NA,1,1,1,NA,NA,1
1972,2,12,2,3,NA,2,1,NA,1,1,1,NA,NA,2
1972,1,14,3,3,NA,2,3,NA,2,2,NA,NA,NA,2
1972,2,9,4,2,NA,2,7,NA,2,1,1,NA,NA,1
1972,1,9,0,3,NA,2,7,NA,1,1,NA,NA,NA,1
1972,2,12,0,3,NA,2,1,NA,1,1,1,NA,NA,2
1972,2,12,7,3,NA,2,0,NA,2,1,1,NA,NA,1
1972,1,11,7,3,NA,2,1,NA,NA,2,1,NA,NA,2
1972,1,5,2,3,NA,2,0,NA,2,1,1,NA,NA,1
1972,2,11,8,4,NA,1,1,NA,2,1,1,NA,NA,1
1972,2,7,1,1,NA,1,1,NA,2,1,2,NA,NA,1
1972,2,12,0,2,NA,1,5,NA,2,1,1,NA,NA,1
1972,1,10,4,2,NA,1,1,NA,2,1,1,NA,NA,1
1972,1,14,4,3,NA,2,0,NA,1,1,1,NA,NA,1
1972,1,20,7,3,NA,2,0,NA,1,1,1,NA,NA,1
1972,1,6,8,3,NA,2,5,NA,2,1,1,NA,NA,1
1972,2,12,3,1,NA,1,2,NA,2,1,1,NA,NA,1
1972,2,13,4,2,NA,1,0,NA,2,1,1,NA,NA,1
1972,1,12,3,1,NA,1,2,NA,2,NA,1,NA,NA,2
1972,2,14,7,2,NA,1,5,NA,1,1,1,NA,NA,1
1972,1,16,3,5,NA,1,0,NA,1,1,1,NA,NA,1
1972,2,14,5,2,NA,1,0,NA,2,2,2,NA,NA,2
1972,2,9,7,1,NA,1,0,NA,2,1,1,NA,NA,1
1972,1,13,7,1,NA,1,6,NA,2,1,1,NA,NA,2
1972,2,13,2,6,NA,1,5,NA,NA,1,1,NA,NA,2
1972,2,14,8,6,NA,1,1,NA,2,1,1,NA,NA,1
1972,2,16,7,6,NA,1,3,NA,NA,NA,NA,NA,NA,2
1972,2,14,7,6,NA,1,4,NA,2,1,1,NA,NA,1
1972,1,11,8,6,NA,1,3,NA,2,2,2,NA,NA,2
1972,1,16,3,2,NA,1,2,NA,1,1,1,NA,NA,2
1972,1,16,1,2,NA,1,0,NA,2,1,1,NA,NA,2
1972,1,8,0,6,NA,1,3,NA,NA,1,1,NA,NA,2
1972,1,12,7,4,NA,1,3,NA,2,1,1,NA,NA,2
1972,2,6,3,2,NA,1,5,NA,2,1,1,NA,NA,2
1972,2,10,0,1,NA,1,0,NA,2,2,1,NA,NA,2
1972,1,16,8,1,NA,1,3,NA,1,1,1,NA,NA,2
1972,2,10,0,NA,NA,1,0,NA,2,1,1,NA,NA,2
1972,2,8,7,1,NA,1,6,NA,2,1,1,NA,NA,NA
1972,1,3,3,4,NA,1,2,NA,1,2,2,NA,NA,2
1972,1,8,6,1,NA,1,0,NA,2,1,1,NA,NA,2
1972,1,10,3,2,NA,1,5,NA,NA,NA,NA,NA,NA,2
1972,1,14,2,4,NA,2,0,NA,1,1,1,NA,NA,1
1972,1,12,7,4,NA,1,1,NA,1,1,1,NA,NA,2
1972,2,16,6,2,NA,1,6,NA,1,1,1,NA,NA,1
1972,2,12,3,1,NA,1,3,NA,2,2,1,NA,NA,1
1972,2,12,3,NA,NA,1,3,NA,1,1,1,NA,NA,1
1972,2,16,4,2,NA,1,4,NA,1,1,1,NA,NA,1
1972,1,16,3,4,NA,1,4,NA,2,1,1,NA,NA,2
1972,2,8,4,4,NA,1,NA,NA,1,1,1,NA,NA,1
1972,2,10,6,4,NA,1,3,NA,2,1,1,NA,NA,2
1972,2,12,3,4,NA,1,5,NA,2,1,1,NA,NA,1
1972,1,12,3,4,NA,1,3,NA,2,1,2,NA,NA,1
1972,1,8,3,4,NA,1,1,NA,2,1,1,NA,NA,1
1972,1,12,7,4,NA,1,3,NA,2,1,2,NA,NA,1
1972,1,12,7,4,NA,1,0,NA,NA,NA,1,NA,NA,1
1972,2,12,7,4,NA,1,1,NA,2,2,2,NA,NA,2
1972,1,12,6,4,NA,1,1,NA,2,2,1,NA,NA,1
1972,2,8,3,1,NA,1,NA,NA,2,2,2,NA,NA,1
1972,1,12,5,3,NA,1,1,NA,2,NA,2,NA,NA,1
1972,1,12,2,1,NA,1,3,NA,2,NA,1,NA,NA,2
1972,1,8,2,1,NA,1,5,NA,2,1,2,NA,NA,1
1972,2,4,7,1,NA,1,7,NA,2,2,2,NA,NA,2
1972,2,7,2,1,NA,1,7,NA,NA,1,1,NA,NA,2
1972,2,11,3,3,NA,1,5,NA,2,2,NA,NA,NA,1
1972,2,12,3,2,NA,1,2,NA,1,1,1,NA,NA,1
1972,1,10,7,4,NA,1,3,NA,NA,1,1,NA,NA,1
1972,2,5,3,4,NA,1,1,NA,2,NA,1,NA,NA,NA
1972,1,6,2,4,NA,1,6,NA,2,1,1,NA,NA,1
1972,1,13,7,4,NA,1,1,NA,1,1,1,NA,NA,1
1972,1,3,5,4,NA,1,1,NA,2,1,1,NA,NA,1
1972,1,12,3,4,NA,1,2,NA,2,1,1,NA,NA,1
1972,2,9,5,4,NA,1,0,NA,2,1,1,NA,NA,1
1972,2,13,1,4,NA,1,1,NA,1,1,1,NA,NA,1
1972,2,12,7,2,NA,1,6,NA,2,2,NA,NA,NA,1
1972,2,12,8,2,NA,1,5,NA,2,2,2,NA,NA,1
1972,1,15,3,2,NA,1,4,NA,1,1,1,NA,NA,2
1972,1,14,8,2,NA,1,5,NA,2,2,2,NA,NA,1
1972,1,12,1,2,NA,1,1,NA,2,1,1,NA,NA,1
1972,2,10,0,7,NA,1,6,NA,2,1,1,NA,NA,1
1972,1,8,5,2,NA,1,7,NA,2,1,1,NA,NA,2
1972,2,12,0,6,NA,1,2,NA,NA,1,NA,NA,NA,NA
1972,1,10,0,7,NA,1,0,NA,2,1,1,NA,NA,NA
1972,2,11,0,NA,NA,1,5,NA,2,1,1,NA,NA,1
1972,1,12,1,NA,NA,1,1,NA,NA,1,1,NA,NA,1
1972,1,12,3,4,NA,1,0,NA,1,1,1,NA,NA,2
1972,2,12,0,2,NA,1,0,NA,1,1,1,NA,NA,1
1972,2,20,2,7,NA,1,1,NA,1,1,1,NA,NA,1
1972,2,14,4,4,NA,1,1,NA,1,1,1,NA,NA,1
1972,1,14,0,NA,NA,1,1,NA,1,1,1,NA,NA,2
1972,2,9,6,2,NA,1,6,NA,2,NA,1,NA,NA,2
1972,2,8,1,2,NA,1,5,NA,1,1,1,NA,NA,1
1972,1,16,0,2,NA,1,6,NA,1,1,1,NA,NA,1
1972,1,14,7,2,NA,1,5,NA,2,1,1,NA,NA,1
1972,2,12,5,2,NA,1,1,NA,2,1,1,NA,NA,1
1972,1,12,3,4,NA,1,1,NA,2,1,1,NA,NA,2
1972,2,8,6,1,NA,1,6,NA,2,1,1,NA,NA,1
1972,2,13,0,1,NA,2,1,NA,1,1,1,NA,NA,1
